Date,AMZN,TGT,COST,BNED,SCHL,WLY,NWSA,NYT,RELX,TRI
2016-04-21 00:00:00-04:00,31.549999237060547,63.470741271972656,127.93760681152344,997.0,30.602291107177734,37.98102569580078,11.416732788085938,11.774286270141602,14.74597454071045,33.84280014038086
2016-04-22 00:00:00-04:00,31.024999618530273,63.148590087890625,126.67022705078125,1010.0,30.87716293334961,38.391380310058594,11.470501899719238,11.866419792175293,14.61746883392334,34.001094818115234
2016-04-25 00:00:00-04:00,31.309999465942383,63.35569381713867,128.013671875,985.0,30.89381980895996,38.23179626464844,11.309199333190918,11.930907249450684,14.762038230895996,34.04276657104492
2016-04-26 00:00:00-04:00,30.8439998626709,63.35569381713867,128.93460083007812,1000.0,30.843833923339844,38.5585823059082,11.461539268493652,12.069107055664062,14.689752578735352,34.700950622558594
2016-04-27 00:00:00-04:00,30.328500747680664,63.884944915771484,128.6125946044922,999.0,30.9609317779541,38.31538391113281,11.354005813598633,12.087530136108398,14.551671981811523,34.600975036621094
2016-04-28 00:00:00-04:00,30.100000381469727,62.38157272338867,128.3330078125,962.0,31.027833938598633,37.95063400268555,11.237505912780762,11.875631332397461,14.617035865783691,34.26771926879883
2016-04-29 00:00:00-04:00,32.97949981689453,60.977909088134766,125.52804565429688,936.0,30.425674438476562,37.684654235839844,11.129971504211426,11.811139106750488,14.690572738647461,34.26771926879883
2016-05-02 00:00:00-04:00,34.192501068115234,61.453495025634766,127.90078735351562,953.0,30.902372360229492,38.83974075317383,11.300236701965332,11.866419792175293,14.837640762329102,34.37602615356445
2016-05-03 00:00:00-04:00,33.566001892089844,61.353763580322266,128.30747985839844,933.0,30.39222526550293,37.53266906738281,10.95970630645752,11.470256805419922,14.617035865783691,33.79281997680664
2016-05-04 00:00:00-04:00,33.54499816894531,61.139007568359375,128.3922882080078,920.0,30.283498764038086,37.0919075012207,10.888015747070312,11.359697341918945,14.559844017028809,33.83445739746094
2016-05-05 00:00:00-04:00,32.954498291015625,59.9271125793457,125.28227996826172,919.0,30.40895652770996,38.026615142822266,10.905938148498535,11.313633918762207,14.559844017028809,33.676170349121094
2016-05-06 00:00:00-04:00,33.6974983215332,60.39498519897461,124.0958480834961,943.0,30.977643966674805,38.62696075439453,11.380887985229492,11.48868179321289,14.674229621887207,33.75947952270508
2016-05-09 00:00:00-04:00,33.98749923706055,61.30774688720703,125.9178237915039,941.0,30.776933670043945,38.62696075439453,11.00451374053955,11.396552085876465,14.780450820922852,33.92612075805664
2016-05-10 00:00:00-04:00,35.153499603271484,61.399784088134766,126.73982238769531,944.0,31.128202438354492,38.89292907714844,11.040358543395996,11.433405876159668,14.813133239746094,34.5259895324707
2016-05-11 00:00:00-04:00,35.6614990234375,58.06324768066406,124.67210388183594,878.0,30.53439712524414,38.44457244873047,10.932825088500977,11.295210838317871,14.71508502960205,34.159393310546875
